,Image,Accuracy,F1,Jaccard,Recall,Precision
366,pexels-photo-682020_0,0.8592987060546875,0.8386230191023722,0.722093715387919,0.9848628095776385,0.7301977934901865
367,pexels-photo-68721_0,0.9929351806640625,0.9963853963768089,0.9927968293603102,0.9996318792563961,0.9931599322996713
368,pexels-photo-687782_0,0.9962272644042969,0.9443161984122516,0.8945066666666667,0.9016234813460918,0.9912529550827424
369,pexels-photo-689924_0,0.9862937927246094,0.9807588293571103,0.9622441259299735,0.980743073182748,0.9807745860377439
370,pexels-photo-69022_0,0.8657341003417969,0.8440436892128409,0.7301691952683589,0.7377593939534776,0.986105646781107
371,pexels-photo-69100_0,0.99261474609375,0.9678586844639241,0.9377191571497507,0.9439137333635569,0.9930501141280278
372,pexels-photo-691047_0,0.9914321899414062,0.9798130505123135,0.9604249995594947,0.9741917034548087,0.9854996474353179
373,pexels-photo-691232_SHDJullPaf_0,0.9923820495605469,0.988014859893292,0.9763136045546199,0.9879377805516215,0.9880919512634295
374,pexels-photo-693540_0,0.9663162231445312,0.9512773823318434,0.9070819741134378,0.9747602677763706,0.9288993297269338
375,pexels-photo-695799_0,0.9557418823242188,0.9685360958941259,0.9389917495306855,0.997764976057306,0.9409709597356815
376,pexels-photo-695893_0,0.9852066040039062,0.9769613725746468,0.9549603958096211,0.9780421077673367,0.9758830231674895
377,pexels-photo-695909_0,0.9742851257324219,0.9587840027391731,0.9208310333893149,0.9336826436439416,0.9852723114428611
378,pexels-photo-695928_0,0.9960289001464844,0.9482732919254657,0.9016346971558159,0.9946836234754508,0.9060007595898215
379,pexels-photo-696208_0,0.9967842102050781,0.9953486832304306,0.9907404356279039,0.9924191578553588,0.9982955551620329
380,pexels-photo-69736_0,0.9943084716796875,0.6651705565529622,0.49831876260928043,0.498989898989899,0.9973082099596231
381,pexels-photo-698487_0,0.9885025024414062,0.9920926425370706,0.9843093566003259,0.9925040550542511,0.9916815709557801
382,pexels-photo-698864_0,0.9648170471191406,0.9548071599021957,0.913522484341597,0.9820976765284007,0.9289923338037301
383,pexels-photo-699967_0,0.9870758056640625,0.8157694399129961,0.6888603177518596,0.7254352030947776,0.9318012422360249
384,pexels-photo-700392_0,0.9920425415039062,0.9930631301710606,0.9862218376607508,0.9953669137645992,0.9907699861981102
385,pexels-photo-700953_0,0.9929122924804688,0.8329737504494785,0.713757510399014,0.9441614020786632,0.7452147337944346
386,pexels-photo-70381_BtivnXHlpm_0,0.9950904846191406,0.987149147769823,0.9746243937063764,0.989015606242497,0.9852897207438857
387,pexels-photo-704977_0,0.9562149047851562,0.9749409437644911,0.9511070975217032,0.9998925231970767,0.9512043419359786
388,pexels-photo-704981_0,0.9969215393066406,0.9639490730399821,0.9304070369092791,0.9655450152138894,0.9623583980019623
389,pexels-photo-704993_0,0.9715423583984375,0.9821043894622201,0.964838023953507,0.9741821573722433,0.9901565281324974
390,pexels-photo-705301_0,0.8439750671386719,0.9002922900277663,0.8186650706036221,0.994217350103377,0.8225818666167738
391,pexels-photo-705740_0,0.9969520568847656,0.9940208484558224,0.9881127724466265,0.9914315569487984,0.9966237001245479
392,pexels-photo-705823_0,0.9925651550292969,0.9957634763404609,0.9915626975125326,0.9940629380644658,0.9974698427905762
393,pexels-photo-706152_0,0.9764938354492188,0.9725070271717307,0.946485331665885,0.9566209644857188,0.9889296214293493
394,pexels-photo-708433_0,0.9890670776367188,0.9903167824418196,0.9808192958151799,0.9951787593793502,0.9855020812179328
395,pexels-photo-709788_0,0.9852256774902344,0.9764546388556213,0.9539925399729158,0.9953522383620048,0.9582612430942523
396,pexels-photo-709857_0,0.9933280944824219,0.8325193909796036,0.7130905511811023,0.8685314685314686,0.7993747701360795
397,pexels-photo-712413_0,0.986846923828125,0.9855469765180285,0.9715057806573173,0.9982338006402472,0.9731785859154464
398,pexels-photo-713069_0,0.9705009460449219,0.9762781951427512,0.9536557593191898,0.9987572571787228,0.9547887340845543
399,pexels-photo-715847_0,0.9972267150878906,0.9912901795876314,0.9827307710580075,0.9891452480573819,0.993444433771972
400,pexels-photo-722036_2HKeXiFMCJ_0,0.995391845703125,0.9836633127772368,0.9678518203108367,0.98627759396865,0.9810628540598867
401,pexels-photo-724502_0,0.9976959228515625,0.9856966941365918,0.9717967874486365,0.9776859115892329,0.9938398357289527
402,pexels-photo-724892_0,0.9887123107910156,0.9779890354302887,0.9569261674624432,0.9786806413672974,0.9772984062797336
403,pexels-photo-728842_0,0.9913253784179688,0.950279867063145,0.9052697354717767,0.9542021603583033,0.9463896873094678
404,pexels-photo-730069_0,0.9891204833984375,0.8683894785417628,0.7673925454693744,0.9939784491865624,0.7709767289413307
405,pexels-photo-731794_sNHLIf9pHk_0,0.9504547119140625,0.9728786094335997,0.9471895127187561,0.9988037405617703,0.9482652641691464
406,pexels-photo-733496_0,0.9860496520996094,0.9881735069739765,0.9766234762431363,0.9785688665710186,0.9979685550613026
407,pexels-photo-735307_0,0.9767036437988281,0.9820168141462624,0.9646689923691503,0.9654900870854178,0.9991191855762144
408,pexels-photo-736505_0,0.9860267639160156,0.9487226149646532,0.9024474686409758,0.9488421583176995,0.9486031017300263
409,pexels-photo-736505_KsNZ6XMFx3_0,0.9869804382324219,0.9520625869067517,0.9085109234687039,0.9553770260747005,0.9487710654498628
410,pexels-photo-744488_0,0.9775047302246094,0.9618250438587972,0.9264575668765979,0.9656445386125229,0.958035645198731
411,pexels-photo-745128_0,0.9423904418945312,0.9390084326839199,0.8850291195614937,0.9131059725407648,0.966423369800153
412,pexels-photo-746826_0,0.9916305541992188,0.9932147407746453,0.9865209404623674,0.9911793390368258,0.9952585191704578
413,pexels-photo-746831_0,0.9931983947753906,0.9923527923244853,0.9848216565931728,0.9956537455246488,0.9890736545120336
414,pexels-photo-746896_0,0.96112060546875,0.808586560492807,0.678678394653047,0.7046942516695037,0.948409551502335
415,pexels-photo-747963_0,0.9320831298828125,0.9261060845023658,0.8623813499056983,0.8748647334661167,0.9837233498509884
416,pexels-photo-749077_0,0.9842796325683594,0.9810315067547352,0.9627692252095982,0.9962325885762363,0.9662873464206374
417,pexels-photo-751812_0,0.9965438842773438,0.9868760321001245,0.9740920789247927,0.9801743734353868,0.9936699629532394
418,pexels-photo-752842_0,0.992095947265625,0.9907495044377377,0.9816685835618862,0.9938732734992207,0.9876453100243889
419,pexels-photo-755827_0,0.9916839599609375,0.98664362999179,0.9736393426764531,0.9867282664640572,0.9865590080376396
420,pexels-photo-756062_0,0.9890632629394531,0.9901183250440315,0.9804300341296929,0.9847926993987014,0.9955018644044302
421,pexels-photo-756507_0,0.9847068786621094,0.26074128711045547,0.14991518235793044,0.15045754415833157,0.9765193370165746
422,pexels-photo-756570_0,0.9828033447265625,0.9485188315099468,0.9020787627343224,0.9642434233439364,0.9332988740813988
423,pexels-photo-757456_0,0.9835586547851562,0.9190671123295904,0.8502536307414357,0.8569227536942363,0.9909297052154195
424,pexels-photo-758771_0,0.9979515075683594,0.9924155756112027,0.9849453322119428,0.9930467226320698,0.9917852303523035
425,pexels-photo-760634_0,0.99658203125,0.9884924610207804,0.9772467558851164,0.9899927968717843,0.9869966658117466
426,pexels-photo-760641_0,0.9927215576171875,0.9934450559643806,0.9869754868833324,0.9937113402061856,0.993178914396406
427,pexels-photo-761980_0,0.9474029541015625,0.8836337856998177,0.7915268075841423,0.9832463093046843,0.8023480366612513
428,pexels-photo-761999_0,0.9556236267089844,0.9148744667305736,0.8431047272236833,0.8436850487218938,0.9991848216997267
429,pexels-photo-763210_0,0.9845848083496094,0.9716653694861062,0.9448921981753468,0.9824740513867619,0.9610919229328784
430,pexels-photo-763546_0,0.9894943237304688,0.9939643912231642,0.9880012024938677,0.9925591655760738,0.9953736014362027
431,pexels-photo-764876_0,0.9872894287109375,0.9888358753049025,0.9779182737550863,0.9943665008962385,0.98336643164643
432,pexels-photo-767322_0,0.9952201843261719,0.9738145493302125,0.9489654610622352,0.9682902501870169,0.9794022447349615
433,pexels-photo-768249_0,0.9955291748046875,0.988811242219422,0.9778700906344411,0.9895102890880256,0.9881131823472172
434,pexels-photo-769584_0,0.9913711547851562,0.9829671239890966,0.966504768109933,0.9840192974521332,0.9819171982187989
435,pexels-photo-770124_0,0.9845619201660156,0.9245708534471512,0.8597227036395148,0.9229710117962266,0.9261762509335325
436,pexels-photo-770145_0,0.9743576049804688,0.9735429327119871,0.9484497342730277,0.9527973374832437,0.9952120383036935
437,pexels-photo-771037_0,0.9939460754394531,0.9765122027025026,0.9541024380368454,0.9887310435772942,0.9645916786058887
438,pexels-photo-771166_0,0.9874305725097656,0.9914480224038454,0.983041077136078,0.9879070633508503,0.9950144565132453
439,pexels-photo-773327_0,0.9674263000488281,0.5093374705510545,0.3416852979724,0.342371572035535,0.9941677882458502
440,pexels-photo-774095_0,0.9665603637695312,0.9799529812107795,0.9606939319071469,0.9757089445185735,0.9842340997312631
441,pexels-photo-774909_0,0.9892501831054688,0.9924565677115399,0.9850260900985154,0.9904468808104122,0.9944744267888372
442,pexels-photo-775034_0,0.9957275390625,0.996020437893959,0.9920724240686868,0.9947056527447571,0.9973387033650459
443,pexels-photo-775358_0,0.9806480407714844,0.9771982578444196,0.9554131730211465,0.9575676961293846,0.9976505355127063
444,pexels-photo-775789_0,0.9982833862304688,0.9890478971962616,0.9783330925899176,0.986598689002185,0.991509295857122
445,pexels-photo-776432_0,0.979827880859375,0.9859389375495248,0.9722678190275906,0.9967472768524392,0.9753624865843137
446,pexels-photo-776449_0,0.9359092712402344,0.962453768366948,0.9276249472296652,0.9964138964981121,0.9307322259825469
447,pexels-photo-776615_0,0.9863395690917969,0.9859692428249583,0.9723267621307079,0.978398133748056,0.9936584402764067
448,pexels-photo-784154_0,0.9928398132324219,0.9836493985034452,0.9678248795789979,0.9859942020886452,0.9813157208655601
449,pexels-photo-784372_0,0.9090118408203125,0.8169820296794194,0.6905913943623604,0.7477631856169675,0.9003230116182713
450,pexels-photo-784538_0,0.9776611328125,0.9752830045331375,0.9517583965598201,0.9674024081858222,0.9832930482739838
451,pexels-photo-785133_0,0.9963302612304688,0.9923208327346457,0.9847587059159035,0.9927329063583077,0.991909101064424
452,pexels-photo-785192_0,0.9680824279785156,0.9702092509052584,0.9421421310670548,0.9854474967090512,0.9554350951255601
453,pexels-photo-787591_0,0.9905052185058594,0.9916363404200983,0.9834114220590098,0.9936965452219004,0.9895846606799145
454,pexels-photo-788213_0,0.9689102172851562,0.7576856752096093,0.6098985257514838,0.6349095620110619,0.9393291559159602
455,pexels-photo-788574_0,0.9820442199707031,0.9798922631990397,0.9605772290993149,0.9631990459634006,0.9971743061834876
456,pexels-photo-788750_0,0.9698944091796875,0.9835439342758245,0.9676207043686612,0.9990849783953232,0.9684789750328515
457,pexels-photo-789703_0,0.9548454284667969,0.9493818660759721,0.9036412331186963,0.9193043478260869,0.9814940892492419
458,pexels-photo-792068_0,0.9947929382324219,0.9817987865857724,0.964248297537978,0.9844635789924056,0.9791483816058938
459,pexels-photo-792385_0,0.9961051940917969,0.9852714184734783,0.970970401751443,0.985143516515217,0.985399353647276
460,pexels-photo-792647_0,0.9912872314453125,0.9728056389007954,0.9470511869436202,0.9629455025457289,0.9828697911654316
461,pexels-photo-792777_0,0.8976058959960938,0.940378934275116,0.8874671943519784,0.9996222209629587,0.8877649446834923
462,pexels-photo-792906_G4bGW1y54r_0,0.9939231872558594,0.8623995853848146,0.7580865603644646,0.7643546164446486,0.9892984542211652
463,pexels-photo-793987_0,1.0,0.0,0.0,0.0,0.0
464,pexels-photo-793988_0,0.998077392578125,0.9744214372716199,0.9501187648456056,0.9968847352024922,0.9529481834425253
465,pexels-photo-794063_0,0.9625663757324219,0.9412257952455962,0.8889768857411158,0.9982087276884964,0.89039729846112
466,pexels-photo-795766_0,0.9940567016601562,0.9889745948623593,0.9781896575860235,0.992359473968245,0.9856127285037237
467,pexels-photo-795768_0,0.9885635375976562,0.9783874967559618,0.9576894308254654,0.9989548064183719,0.958650015539796
468,pexels-photo-796006_0,0.9973335266113281,0.9959440875937822,0.9919209431345354,0.9962967262595774,0.9955916984721755
469,pexels-photo-796009_0,0.9960060119628906,0.9929965149802337,0.9860904453183122,0.9898118390697302,0.9962017501476351
470,pexels-photo-798731_0,0.9884300231933594,0.9891319537758666,0.9784975966651069,0.9931354560172693,0.9851605995717345
471,pexels-photo-799255_0,0.7667999267578125,0.864454131430624,0.7612674708769902,0.9999897403803241,0.761273416722967
472,pexels-photo-799754_0,0.9756355285644531,0.9685494950290771,0.9390169381480703,0.9663178580201425,0.9707914634868616
473,pexels-photo-799764_0,0.9946098327636719,0.9340058848255569,0.8761829652996845,0.9006485317960727,0.9699291880880784
474,pexels-photo-799880_xrrRXh7xnC_0,0.995269775390625,0.964020427112349,0.9305399955187094,0.9539998851432837,0.9742537094598557
475,pexels-photo-799925_0,0.9625587463378906,0.9528258811202592,0.909902053480452,0.9432016062269842,0.9626485898531583
476,pexels-photo-802038_0,0.9961395263671875,0.0,0.0,0.0,0.0
477,pexels-photo-803773_0,0.9947853088378906,0.9753715881452122,0.9519271346180898,0.9934307105108632,0.9579573203100117
478,pexels-photo-803920_0,0.990997314453125,0.9827136620667428,0.9660148037210909,0.9673381689186266,0.9985858255057535
479,pexels-photo-804567_0,0.9297904968261719,0.9408615797878664,0.8883273062641069,0.8905860311203572,0.9971530733866848
480,pexels-photo-804568_0,0.9817924499511719,0.9618681643511675,0.9265375854214123,0.9838045432260173,0.9408887013332083
481,pexels-photo-804575_0,0.9791145324707031,0.975549849279893,0.9522667829119442,0.964450645027417,0.9869074940817175
482,pexels-photo-805312_0,0.9541816711425781,0.944744239111933,0.8952751305682224,0.9035232832353666,0.9899061960723823
483,pexels-photo-807005_DqQvXdvrZe_0,0.9922294616699219,0.9908684601005052,0.9819021811558793,0.9932327380898887,0.9885154111733243
484,pexels-photo-808964_0,0.7835884094238281,0.8151139181926914,0.6879259793054509,0.6923323921829153,0.9908329569854135
485,pexels-photo-809609_0,0.954376220703125,0.6875163296232429,0.5238284827009595,0.5286271043432842,0.9829660067239447
486,pexels-photo-813879_0,0.9900054931640625,0.9830504088603664,0.9666658184686633,0.9889749430523918,0.9771964347725431
487,pexels-photo-813957_0,0.9902114868164062,0.9269237341231418,0.8638004246284501,0.9799482146082977,0.8793429513157184
488,pexels-photo-813961_0,0.7135047912597656,0.715563113304373,0.5571025876913641,0.9999788294820633,0.5571091584596332
489,pexels-photo-815465_0,0.9797134399414062,0.9739441450269477,0.9492116245976946,0.9595022493387138,0.9888274270250911
490,pexels-photo-818252_0,0.9952659606933594,0.9489237354405893,0.902811496593312,0.916083916083916,0.9842055835396568
491,pexels-photo-818992_0,0.9865379333496094,0.9721584498986218,0.9458252099292305,0.9566486553630209,0.9881794415307382
492,pexels-photo-819469_lL85Tm7Hga_0,0.980712890625,0.978170765404808,0.9572742022714981,0.9611892680774518,0.9957630843339603
493,pexels-photo-819482_0,0.9957427978515625,0.9957259392593159,0.9914882582200087,0.9939292458961243,0.9975291400333028
494,pexels-photo-821026_0,0.9399757385253906,0.8843856310479872,0.7927341702122054,0.794335040388575,0.9974641584486617
495,pexels-photo-821381_0,0.9921302795410156,0.9928327988910468,0.985767604224876,0.9931951038111589,0.9924707582029839
496,pexels-photo-821382_0,0.9730339050292969,0.97124657818417,0.9441004594374461,0.9544862211491569,0.988606064620837
497,pexels-photo-821408_0,0.9629020690917969,0.9738326960798822,0.9489999265808712,0.980074740034662,0.9676696594245136
498,pexels-photo-821529_0,0.9889068603515625,0.9913512613239589,0.9828508412405423,0.9891683680736907,0.9935438102845969
499,pexels-photo-823221_0,0.9945831298828125,0.9882594172702318,0.9767913179916318,0.992790458154756,0.9837695473251029
500,pexels-photo-823724_0,0.9901885986328125,0.9901459714187196,0.9804842515801534,0.988449387664558,0.9918483892509269
501,pexels-photo-823808_0,0.9908256530761719,0.9934404499224038,0.9869663944332143,0.9892824744284077,0.997633525061627
502,pexels-photo-824101_0,0.9931373596191406,0.9925509405524477,0.985212037516543,0.993995587918194,0.9911104863184182
503,pexels-photo-824111_0,0.99725341796875,0.9946829722185297,0.9894221869628455,0.9938316239946875,0.9955357802776095
504,pexels-photo-824544_0,0.9984512329101562,0.98985355125706,0.9799109351806037,0.99114158450528,0.9885688613787251
505,pexels-photo-825860_wyhja5jIzr_0,0.9840087890625,0.8841284758693129,0.7923210304681695,0.8491106981683036,0.9221587960560457
506,pexels-photo-826380_0,0.9911613464355469,0.9903741893671559,0.9809319244189875,0.9941118089090166,0.9866645696405808
507,pexels-photo-831424_0,0.964630126953125,0.966622749231445,0.935401614959626,0.9943270605138231,0.940420405275729
508,pexels-photo-831479_0,0.9905624389648438,0.9923831456315463,0.9848814470789538,0.997820676333288,0.9870045563666651
509,pexels-photo-831993_0,0.995330810546875,0.9963268172351497,0.9926805202571386,0.9938691812602903,0.99879663780603
510,pexels-photo-833187_tIvBBw0xf2_0,0.9732170104980469,0.9799723303809564,0.960731124820323,0.9956065611777661,0.9648215238576684
511,pexels-photo-835517_0,0.9853858947753906,0.963592302209551,0.9297425176056338,0.9939224028074578,0.9350584676675643
512,pexels-photo-836021_0,0.9768218994140625,0.9713106626500335,0.944221571453489,0.9938641414629433,0.949758070473517
513,pexels-photo-838561_hVnzkbpOyl_0,0.9947090148925781,0.9961255359861447,0.9922809790412164,0.9945835889998327,0.9976722714937191
514,pexels-photo-839604_0,0.9696388244628906,0.9787911007362758,0.9584631522913373,0.9952204447912603,0.9628953866964468
515,pexels-photo-840727_0,0.906707763671875,0.8433733396523677,0.7291664359516716,0.7302500970443077,0.9979689891932036
516,pexels-photo-842304_0,0.9916610717773438,0.9856651977756794,0.9717355606987238,0.9883353935982746,0.983009391267952
517,pexels-photo-842912_0,0.9832649230957031,0.981499833426811,0.9636717456111296,0.9893728267430689,0.9737511505313363
518,pexels-photo-843021_0,0.9974861145019531,0.9930029835532952,0.9861032032222011,0.9971426134425111,0.9888975828451795
519,pexels-photo-848203_0,0.9419479370117188,0.9316131003738854,0.8719810217627215,0.8937008552903849,0.9728844421084247
520,pexels-photo-850804_0,0.989013671875,0.9745713327093892,0.9504038299264668,0.9651294965286886,0.9841997325011146
521,pexels-photo-851949_aPrRWIGMcv_0,0.985565185546875,0.9840079791055626,0.9685193966772323,0.9837252731467007,0.98429084760093
522,pexels-photo-853166_0,0.9964523315429688,0.9625271980014506,0.9277613795246232,0.9724008792640234,0.9528520143597926
523,pexels-photo-858117_0,0.9581947326660156,0.9680498421296606,0.938078098778965,0.9917208257669884,0.9454825023491558
524,pexels-photo-859192_0,0.6241874694824219,0.6171584457372022,0.4462972954744722,0.446719098089516,0.9978887841658812
525,pexels-photo-859204_0,0.8056449890136719,0.7693978881048615,0.6252206791031601,0.6291917741290733,0.9900061733428069
526,pexels-photo-859264_0,0.9656333923339844,0.9606540623403167,0.9242871189773845,0.9934690116799003,0.929937598295368
527,pexels-photo-863969_0,0.9923477172851562,0.9917025148908009,0.9835415931672178,0.9845432370502386,0.998966675277706
528,pexels-photo-864000_0,0.9971923828125,0.9958822871209577,0.9917983462969979,0.9971542529353769,0.9946135622010639
529,pexels-photo-864925_0,0.9934043884277344,0.9877597253194577,0.9758154758574386,0.9890270354565689,0.9864956588138805
530,pexels-photo-865773_0,0.99920654296875,0.9972405741728355,0.9944963353001879,0.9975052416465405,0.9969760471100029
531,pexels-photo-865924_0,0.9990005493164062,0.9935944452594004,0.987270430473229,0.9904464807954767,0.9967624840576866
532,pexels-photo-866381_0,0.97418212890625,0.9097768416562243,0.8344868063877137,0.8735376187184805,0.9491530138243721
533,pexels-photo-867526_0,0.9788742065429688,0.9874679797604932,0.975246174957425,0.9973077239525721,0.9778205024783314
534,pexels-photo-867527_0,0.9868011474609375,0.9886288944393322,0.9775134854097615,0.9925039262006256,0.9847840035617479
535,pexels-photo-867846_0,0.9924507141113281,0.9937817940733805,0.9876404424209494,0.9977035279866754,0.989890770241933
536,pexels-photo-868097_0,0.992401123046875,0.982778594276822,0.9661403001818769,0.9968081934725803,0.9691384337328854
537,pexels-photo-869516_0,0.974151611328125,0.9791204456934377,0.9590949701784464,0.9788851715618319,0.9793558329480659
538,pexels-photo-872593_0,0.9911308288574219,0.9798776213184701,0.9605490888112126,0.9873031375900378,0.9725629660172491
539,pexels-photo-874283_0,0.9292373657226562,0.774111056989771,0.631469156650442,0.7450598907667425,0.8055196533110317
540,pexels-photo-87491_XahHSp6WpS_0,0.9947509765625,0.9917050469002435,0.9835465741958628,0.9886298076923077,0.9947994775289052
541,pexels-photo-878717_0,0.9930076599121094,0.9903282485845896,0.9808417906079832,0.9851043952006551,0.9956077998684462
542,pexels-photo-878787_0,0.9927330017089844,0.9945794599947075,0.9892173676792719,0.9909898671444853,0.9981951520413059
543,pexels-photo-881622_0,0.9659461975097656,0.9798767856056012,0.9605474826757178,0.9991679155595193,0.9613164610709847
544,pexels-photo-883441_0,0.9871597290039062,0.9889357841590407,0.9781137228128353,0.9981023786617125,0.9799360298093271
545,pexels-photo-89113_0,0.9875106811523438,0.9254248098036536,0.861200610479905,0.8873454767832962,0.9669189395021182
546,pexels-photo-93832_0,0.9986648559570312,0.0,0.0,0.0,0.0
547,pexels-photo-94693_0,0.99566650390625,0.927244780325349,0.8643582089552239,0.9321400978624774,0.9224006116207951
548,portrait-smile-happy-faces-smiling-157961_0,0.9775390625,0.9868974449127461,0.9741338030953333,0.9949075735821967,0.9790152672429778
549,portrait-sunset-beauty-young-women_0,0.8641929626464844,0.8621457419332356,0.7576943495365014,0.7647891291056106,0.9879046571063467
550,portrait-woman-girl-blond-157967_0,0.9694671630859375,0.9738390335738939,0.9490119634598478,0.9998523450293968,0.9491449833074237
551,road-people-street-smartphone_0,0.8770980834960938,0.7219566080397674,0.5648920941036653,0.8749529347780614,0.6145031439149086
552,sandboarding-sand-board-sand-dune-73829_0,0.9827880859375,0.9248200479872034,0.8601537317133647,0.8790902467610631,0.9755686012584807
553,sea-man-beach-holiday_0,0.9888343811035156,0.9906031391358227,0.9813812362044947,0.9924479267178715,0.9887651971057404
554,sea-sky-man-beach_0,0.9981269836425781,0.9693412425850765,0.9405064824912153,0.9709782336752565,0.967709761875078
555,sea-woman-legs-water_0,0.965576171875,0.9716492092316006,0.9448616347205504,0.982745691189181,0.9608005169435712
556,skateboard-child-boy-sunset-53968_0,0.9971771240234375,0.9901304382618902,0.9804537890594046,0.9900248046301976,0.9902360944377752
557,skydiving-jump-falling-parachuting-37656_0,0.9652824401855469,0.9576758699908386,0.9187889279531705,0.9379042101619574,0.978299081226425
558,smile-portrait-beauty-girl-99568_yANUQ0VbAI_0,0.9927940368652344,0.9874183256848652,0.9751493145999421,0.9877670135788814,0.9870698838819644
559,socks-feet-pajamas-table-85842_0,0.9160232543945312,0.921603680859247,0.8546057367791875,0.8680324954550638,0.982222154747717
560,sunglasses-summer-pretty-young-woman-happy-37523_0,0.9133262634277344,0.941676271347419,0.8897809298354549,0.8942272534479985,0.9944428782095767
561,wedding-dresses-character-fashion-individuality-157997_0,0.954071044921875,0.9614680543287633,0.9257953578956452,0.9748205640712811,0.9484763913268592
562,woman-girl-boat-blonde-5853_0,0.9897308349609375,0.9845363785715106,0.9695437215038071,0.9817504868828044,0.98733812618093
563,woman-pretty-hot-erotic-39700_0,0.6624641418457031,0.7442931743504232,0.5927284610923418,0.9807542916330292,0.5997038154714504
564,woman-snow-winter-portrait-40503_0,0.9640541076660156,0.971151991623883,0.9439217296602453,0.9541082417483262,0.988815740255854
565,young-girl-ballerina-dance-591679_0,0.9936790466308594,0.9872291886642671,0.9747804514253535,0.9864613015017327,0.9879982722448476
566,young-woman-pretty-shooting-157717_0,0.9400901794433594,0.9491782111895309,0.9032722972598437,0.9233471633728507,0.9764961248568461
